device_brand,os,screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
Apple,iOS,17.08,12.0,12.0,256.0,6.0,3628.0,221.0,2020,118,6.642173153765587,7.047691119279654
Apple,iOS,16.8,48.0,12.0,1024.0,6.0,4362.0,247.0,2022,532,6.917846072344658,7.284409305236182
Apple,iOS,15.55,48.0,12.0,128.0,6.0,3471.0,173.0,2023,598,6.344473736241425,6.683360945766275
Apple,iOS,16.89,12.0,12.0,128.0,6.0,4332.0,203.0,2022,142,6.585927752181777,6.80128303447162
Apple,iOS,16.71,48.0,12.0,256.0,6.0,4357.0,234.0,2022,585,6.52584802895051,7.047691119279654
Apple,iOS,15.35,12.0,12.0,1024.0,6.0,3062.0,215.0,2021,71,7.0001248047757825,7.213326384269658
Apple,iOS,15.44,48.0,12.0,512.0,6.0,3168.0,207.0,2022,643,6.787083170619685,7.049775539002566
Apple,iOS,15.71,48.0,12.0,128.0,6.0,3200.0,221.0,2022,411,6.602735144618009,6.906754778648554
Apple,iOS,15.56,48.0,12.0,128.0,8.0,3267.0,185.0,2023,832,6.487446192418873,6.906754778648554
Apple,iOS,15.55,48.0,12.0,256.0,8.0,3341.0,190.0,2023,464,6.743665083887602,6.956735901203759
Apple,iOS,15.44,12.0,12.0,256.0,4.0,3206.0,179.0,2021,327,6.188056881437088,6.74547161592469
Apple,iOS,16.79,48.0,12.0,512.0,6.0,4533.0,206.0,2023,776,6.551488835189507,6.959018572919678
Apple,iOS,17.09,12.0,12.0,512.0,6.0,4618.0,242.0,2021,864,6.746551226254369,7.132976670091312
Apple,iOS,15.55,48.0,12.0,512.0,6.0,3359.0,170.0,2023,373,6.615178249648383,6.85919508836676
Apple,iOS,16.88,12.0,12.0,512.0,6.0,3785.0,237.0,2020,182,6.692846797379113,7.132976670091312
Apple,iOS,17.04,48.0,12.0,512.0,8.0,4576.0,218.0,2023,161,6.995377532299129,7.171195887060883
Apple,iOS,15.56,12.0,12.0,256.0,6.0,3239.0,166.0,2022,443,6.364465788243167,6.74547161592469
Apple,iOS,13.6,12.0,12.0,128.0,4.0,2346.0,147.0,2021,291,5.908607158757516,6.54965074223381
Apple,iOS,15.47,12.0,12.0,512.0,4.0,3267.0,172.0,2021,765,6.502943860510754,6.85919508836676
Apple,iOS,13.8,12.0,12.0,256.0,4.0,2304.0,138.0,2020,355,6.369923233544185,6.653894755005867
Apple,iOS,16.86,48.0,12.0,512.0,6.0,4373.0,199.0,2023,772,6.542787399962746,6.959018572919678
Apple,iOS,17.07,12.0,12.0,512.0,6.0,4295.0,234.0,2021,468,6.795313371924311,7.132976670091312
Apple,iOS,16.92,48.0,12.0,256.0,6.0,4422.0,244.0,2022,192,6.703720243222631,7.047691119279654
Apple,iOS,15.36,12.0,12.0,256.0,6.0,3119.0,171.0,2022,304,6.440574266872445,6.74547161592469
Apple,iOS,17.07,48.0,12.0,512.0,6.0,4469.0,247.0,2022,884,6.779339627712301,7.132976670091312
Apple,iOS,15.79,48.0,12.0,128.0,6.0,3316.0,164.0,2023,868,6.430177797462084,6.683360945766275
Apple,iOS,15.53,12.0,12.0,256.0,6.0,3304.0,181.0,2022,515,6.2719388095171,6.74547161592469
Apple,iOS,15.43,48.0,12.0,512.0,6.0,3302.0,161.0,2023,684,6.3755430464874605,6.85919508836676
Apple,iOS,16.93,12.0,12.0,512.0,6.0,4351.0,192.0,2022,887,6.686851316923993,6.959018572919678
Apple,iOS,15.56,12.0,12.0,64.0,4.0,2744.0,167.0,2020,517,6.433946436287566,6.683360945766275
Apple,iOS,17.08,12.0,12.0,1024.0,6.0,4238.0,241.0,2021,81,6.781116596624108,7.284409305236182
Apple,iOS,15.71,48.0,12.0,512.0,8.0,3352.0,188.0,2023,675,6.652628714287153,7.049775539002566
Apple,iOS,15.41,48.0,12.0,256.0,8.0,3303.0,183.0,2023,43,6.679984773338041,6.956735901203759
Apple,iOS,15.88,48.0,12.0,512.0,8.0,3159.0,172.0,2023,617,6.88357864364956,7.049775539002566
Apple,iOS,15.33,12.0,12.0,512.0,6.0,3060.0,202.0,2021,547,6.699080920280287,7.049775539002566
Apple,iOS,15.52,12.0,12.0,256.0,4.0,2650.0,168.0,2020,334,6.647811998314545,6.775137754367298
Apple,iOS,15.44,12.0,12.0,256.0,6.0,3346.0,161.0,2022,157,6.437215823092869,6.74547161592469
Apple,iOS,17.07,12.0,12.0,256.0,6.0,4508.0,196.0,2022,155,6.596388379479203,6.856672488752821
Apple,iOS,15.49,12.0,12.0,512.0,6.0,3412.0,170.0,2022,585,6.327205999685981,6.85919508836676
Apple,iOS,15.57,48.0,12.0,1024.0,6.0,3191.0,195.0,2022,284,6.686735008930625,7.213326384269658
Apple,iOS,15.3,48.0,12.0,1024.0,6.0,3286.0,207.0,2022,678,6.804089887021352,7.213326384269658
Apple,iOS,15.47,12.0,12.0,128.0,6.0,3357.0,206.0,2021,173,6.627386710940488,6.906754778648554
Apple,iOS,15.42,12.0,12.0,512.0,6.0,3416.0,168.0,2022,449,6.4852922217602105,6.85919508836676
Apple,iOS,15.46,48.0,12.0,256.0,6.0,3149.0,203.0,2022,127,6.661229880451238,6.956735901203759
Apple,iOS,16.37,12.0,12.0,512.0,4.0,3878.0,221.0,2019,865,6.523876024331942,7.153208117216181
Apple,iOS,15.49,12.0,12.0,128.0,6.0,3401.0,170.0,2022,483,6.237993294765593,6.683360945766275
Apple,iOS,13.81,12.0,12.0,256.0,4.0,2126.0,138.0,2020,640,6.29675305484607,6.653894755005867
Apple,iOS,15.31,12.0,12.0,64.0,4.0,2996.0,193.0,2019,136,6.192808636146893,6.54965074223381
Apple,iOS,15.66,12.0,12.0,256.0,6.0,3056.0,197.0,2021,410,6.616444538116428,6.956735901203759
Apple,iOS,15.61,12.0,12.0,512.0,4.0,3138.0,182.0,2021,452,6.558718785934174,6.85919508836676
Apple,iOS,16.48,12.0,12.0,256.0,4.0,4018.0,226.0,2019,436,6.801474971843162,7.069704045968154
Apple,iOS,16.68,48.0,12.0,256.0,8.0,4507.0,225.0,2023,47,6.5647040779731825,7.089243155027514
Apple,iOS,15.63,12.0,12.0,128.0,4.0,3127.0,162.0,2021,529,6.3619073132047,6.683360945766275
Apple,iOS,16.97,48.0,12.0,256.0,6.0,4282.0,234.0,2022,179,6.719469212276458,7.047691119279654
Apple,iOS,15.62,12.0,12.0,512.0,6.0,3475.0,178.0,2022,558,6.429099661611586,6.85919508836676
Apple,iOS,17.11,48.0,12.0,128.0,6.0,4520.0,204.0,2023,556,6.555700821102606,6.80128303447162
Apple,iOS,14.98,12.0,12.0,512.0,4.0,3055.0,184.0,2019,337,6.590096783787619,7.071743129087587
Apple,iOS,15.52,48.0,12.0,512.0,6.0,3377.0,179.0,2023,312,6.532844422327387,6.85919508836676
Apple,iOS,15.48,48.0,12.0,128.0,6.0,3355.0,163.0,2023,188,6.349361834752361,6.683360945766275
Apple,iOS,16.99,48.0,12.0,512.0,8.0,4423.0,222.0,2023,542,6.847613519622368,7.171195887060883
Apple,iOS,17.08,48.0,12.0,128.0,6.0,4240.0,232.0,2022,274,6.726912574468929,7.002155954403621
Apple,iOS,15.5,48.0,12.0,128.0,8.0,3383.0,193.0,2023,55,6.688908583550588,6.906754778648554
Apple,iOS,17.18,48.0,12.0,128.0,6.0,4360.0,242.0,2022,516,6.808158290394116,7.002155954403621
Apple,iOS,16.93,48.0,12.0,512.0,6.0,4347.0,202.0,2023,885,6.6068325669607635,6.959018572919678
Apple,iOS,17.05,12.0,12.0,256.0,6.0,4255.0,204.0,2022,390,6.480329999757329,6.856672488752821
Apple,iOS,15.18,12.0,12.0,256.0,6.0,2762.0,197.0,2020,866,6.488369822320841,6.956735901203759
Apple,iOS,15.09,48.0,12.0,256.0,6.0,3352.0,170.0,2023,795,6.543607245804032,6.74547161592469
Apple,iOS,16.88,48.0,12.0,512.0,6.0,4258.0,198.0,2023,530,6.539546182332521,6.959018572919678
Apple,iOS,15.5,12.0,12.0,64.0,4.0,3017.0,161.0,2020,215,6.55263833342338,6.683360945766275
Apple,iOS,15.62,48.0,12.0,512.0,6.0,3363.0,173.0,2023,803,6.776132920135385,6.85919508836676
Apple,iOS,15.5,12.0,12.0,128.0,6.0,3239.0,169.0,2022,557,6.4497715981251265,6.683360945766275
Apple,iOS,15.59,12.0,12.0,512.0,6.0,3316.0,174.0,2022,152,6.289714873306501,6.85919508836676
Apple,iOS,15.62,12.0,12.0,128.0,4.0,3233.0,174.0,2021,125,6.274406187621531,6.683360945766275
Apple,iOS,16.87,12.0,12.0,256.0,6.0,3622.0,227.0,2020,488,6.7481778730953,7.047691119279654
Apple,iOS,16.98,48.0,12.0,256.0,8.0,4213.0,209.0,2023,601,6.754508912466237,7.089243155027514
Apple,iOS,16.84,48.0,12.0,128.0,6.0,4407.0,206.0,2023,793,6.341856129179375,6.80128303447162
Apple,iOS,13.46,12.0,12.0,128.0,4.0,2363.0,132.0,2020,158,5.938626542990836,6.585619778460977
Apple,iOS,17.18,48.0,12.0,256.0,6.0,4278.0,240.0,2022,506,6.682808039027922,7.047691119279654
Apple,iOS,15.51,48.0,12.0,512.0,6.0,3252.0,196.0,2022,672,6.7648598289746085,7.049775539002566
Apple,iOS,16.83,48.0,12.0,128.0,6.0,4314.0,213.0,2023,217,6.445222823159785,6.80128303447162
Apple,iOS,15.4,12.0,12.0,128.0,4.0,3157.0,176.0,2021,767,6.412036318001733,6.683360945766275
Apple,iOS,15.21,48.0,12.0,128.0,6.0,3506.0,174.0,2023,772,6.500644362188326,6.683360945766275
Apple,iOS,17.3,12.0,12.0,128.0,6.0,3700.0,224.0,2020,848,6.655352061445559,7.002155954403621
Apple,iOS,15.56,48.0,12.0,256.0,6.0,3174.0,206.0,2022,501,6.628212654398832,6.956735901203759
Apple,iOS,17.0,12.0,12.0,512.0,6.0,4359.0,206.0,2022,859,6.494721603505846,6.959018572919678
Apple,iOS,14.91,12.0,12.0,256.0,4.0,3069.0,193.0,2019,142,6.705973611782835,6.9808198498391425
Apple,iOS,14.95,12.0,12.0,256.0,6.0,3315.0,154.0,2022,497,6.459757896292516,6.74547161592469
Apple,iOS,17.22,12.0,12.0,512.0,6.0,4377.0,196.0,2022,171,6.549575362078718,6.959018572919678
Apple,iOS,17.04,48.0,12.0,256.0,6.0,4382.0,203.0,2023,575,6.693363722333041,6.856672488752821
Apple,iOS,15.38,12.0,12.0,128.0,6.0,3275.0,163.0,2022,589,6.3258761155814645,6.683360945766275
Apple,iOS,17.11,12.0,12.0,512.0,6.0,4293.0,202.0,2022,150,6.654179142156101,6.959018572919678
Apple,iOS,15.56,12.0,12.0,256.0,6.0,3216.0,201.0,2021,664,6.460728206938211,6.956735901203759
Apple,iOS,17.11,48.0,12.0,512.0,8.0,4447.0,225.0,2023,334,6.88396053850048,7.171195887060883
Apple,iOS,15.72,12.0,12.0,128.0,6.0,3245.0,169.0,2022,807,6.446110083784598,6.683360945766275
Apple,iOS,17.04,12.0,12.0,512.0,6.0,4339.0,242.0,2021,675,6.8859735566311295,7.132976670091312
Apple,iOS,15.59,48.0,12.0,256.0,8.0,3267.0,182.0,2023,400,6.580891020817235,6.956735901203759
Apple,iOS,15.55,12.0,12.0,512.0,6.0,2888.0,186.0,2020,118,6.803576432291761,7.049775539002566
Apple,iOS,15.34,12.0,12.0,1024.0,6.0,3039.0,194.0,2021,210,6.7600955364378015,7.213326384269658
Apple,iOS,15.54,12.0,12.0,512.0,6.0,2777.0,192.0,2020,276,6.757456934562226,7.049775539002566
Apple,iOS,13.72,12.0,12.0,512.0,4.0,2174.0,138.0,2021,506,6.132365475204095,6.74829050433111
Apple,iOS,17.09,48.0,12.0,128.0,6.0,4453.0,241.0,2022,315,6.619924200863249,7.002155954403621
Apple,iOS,15.6,12.0,12.0,512.0,6.0,3387.0,168.0,2022,792,6.619314462409346,6.85919508836676
Apple,iOS,15.37,12.0,12.0,1024.0,6.0,3171.0,204.0,2021,508,6.798013815466015,7.213326384269658
Apple,iOS,15.46,48.0,12.0,1024.0,8.0,3168.0,189.0,2023,834,6.733834278830388,7.213326384269658
Apple,iOS,17.08,48.0,12.0,128.0,6.0,4231.0,209.0,2023,453,6.484660680218353,6.80128303447162
Apple,iOS,15.66,12.0,12.0,256.0,4.0,3223.0,182.0,2021,543,6.364331837197206,6.74547161592469
Apple,iOS,17.01,12.0,12.0,256.0,6.0,3569.0,230.0,2020,46,6.865639437440775,7.047691119279654
Apple,iOS,17.05,48.0,12.0,256.0,6.0,4357.0,191.0,2023,139,6.420370536687946,6.856672488752821
Apple,iOS,15.47,12.0,12.0,256.0,6.0,3214.0,180.0,2022,572,6.441621063819863,6.74547161592469
Apple,iOS,16.79,48.0,12.0,128.0,6.0,4395.0,198.0,2023,272,6.304390214357044,6.80128303447162
Apple,iOS,17.05,12.0,12.0,128.0,6.0,3621.0,228.0,2020,404,6.756758471422797,7.002155954403621
Apple,iOS,17.16,48.0,12.0,256.0,8.0,4414.0,230.0,2023,899,6.814057460440923,7.089243155027514
Apple,iOS,15.33,12.0,12.0,256.0,6.0,3162.0,207.0,2021,436,6.686040459956554,6.956735901203759
Apple,iOS,17.24,48.0,12.0,512.0,6.0,4295.0,208.0,2023,755,6.717641754857466,6.959018572919678
Apple,iOS,17.19,48.0,12.0,128.0,6.0,4356.0,201.0,2023,462,6.4806898574810985,6.80128303447162
Apple,iOS,16.91,12.0,12.0,128.0,6.0,3578.0,230.0,2020,499,6.671239344228111,7.002155954403621
Apple,iOS,16.98,48.0,12.0,128.0,6.0,4353.0,211.0,2023,69,6.460842611219295,6.80128303447162
Apple,iOS,15.47,48.0,12.0,256.0,8.0,3245.0,182.0,2023,747,6.7703874453801385,6.956735901203759
Apple,iOS,15.75,48.0,12.0,256.0,6.0,3353.0,170.0,2023,261,6.41751989032387,6.74547161592469
Apple,iOS,17.09,12.0,12.0,256.0,6.0,4292.0,240.0,2021,228,6.791720943301043,7.047691119279654
Apple,iOS,17.06,12.0,12.0,128.0,6.0,3800.0,229.0,2020,190,6.777848001338744,7.002155954403621
Apple,iOS,16.65,48.0,12.0,128.0,6.0,4335.0,240.0,2022,425,6.825484007810449,7.002155954403621
Apple,iOS,13.57,12.0,12.0,256.0,4.0,2366.0,139.0,2021,229,6.106756357623257,6.620339837647787
Apple,iOS,15.32,48.0,12.0,256.0,6.0,3398.0,203.0,2022,752,6.592437755954964,6.956735901203759
Apple,iOS,16.9,12.0,12.0,256.0,6.0,4215.0,202.0,2022,263,6.328477266533316,6.856672488752821
Apple,iOS,16.9,12.0,12.0,1024.0,6.0,4397.0,232.0,2021,272,7.047410710161671,7.284409305236182
Apple,iOS,13.81,12.0,12.0,128.0,4.0,2075.0,133.0,2020,40,6.291293926505409,6.585619778460977
Apple,iOS,15.78,48.0,12.0,128.0,8.0,3384.0,185.0,2023,444,6.661125235679878,6.906754778648554
Apple,iOS,15.3,48.0,12.0,256.0,6.0,3098.0,214.0,2022,208,6.50007490783891,6.956735901203759
Apple,iOS,15.39,12.0,12.0,256.0,6.0,3267.0,168.0,2022,191,6.338676698824186,6.74547161592469
Apple,iOS,13.69,12.0,12.0,128.0,4.0,2259.0,140.0,2020,347,6.2025378599545755,6.585619778460977
Apple,iOS,16.84,48.0,12.0,1024.0,8.0,4270.0,210.0,2023,125,6.697446574860217,7.317345201667251
Apple,iOS,15.36,48.0,12.0,1024.0,8.0,3415.0,189.0,2023,688,6.970849909463054,7.213326384269658
Apple,iOS,15.41,12.0,12.0,128.0,6.0,3215.0,175.0,2022,318,6.413771566542747,6.683360945766275
Apple,iOS,17.02,48.0,12.0,256.0,8.0,4431.0,222.0,2023,468,6.668788348638055,7.089243155027514
Apple,iOS,15.75,12.0,12.0,128.0,6.0,3265.0,211.0,2021,206,6.465610816094989,6.906754778648554
Apple,iOS,15.47,12.0,12.0,256.0,6.0,3286.0,169.0,2022,411,6.193040562977993,6.74547161592469
Apple,iOS,15.39,12.0,12.0,256.0,6.0,3261.0,199.0,2021,427,6.665472706863207,6.956735901203759
Apple,iOS,15.64,12.0,12.0,1024.0,6.0,3090.0,214.0,2021,337,6.829643899987552,7.213326384269658
Apple,iOS,16.89,12.0,12.0,1024.0,6.0,4302.0,239.0,2021,224,6.942023126405958,7.284409305236182
Apple,iOS,16.96,48.0,12.0,256.0,8.0,4487.0,230.0,2023,553,6.911349963689082,7.089243155027514
Apple,iOS,17.07,48.0,12.0,1024.0,8.0,4424.0,217.0,2023,537,7.154393451020666,7.317345201667251
Apple,iOS,14.74,12.0,12.0,256.0,4.0,2807.0,175.0,2019,679,6.7313629789794,6.9808198498391425
Apple,iOS,17.04,48.0,12.0,512.0,6.0,4380.0,213.0,2023,324,6.718066089616241,6.959018572919678
Apple,iOS,16.78,12.0,12.0,256.0,6.0,3452.0,229.0,2020,706,6.803773782828647,7.047691119279654
Apple,iOS,15.59,48.0,12.0,1024.0,8.0,3167.0,187.0,2023,201,6.618523474563177,7.213326384269658
Apple,iOS,16.6,12.0,12.0,128.0,6.0,4052.0,197.0,2022,525,6.593715962246686,6.80128303447162
Apple,iOS,15.58,12.0,12.0,128.0,6.0,3367.0,167.0,2022,141,6.401686226449336,6.683360945766275
Apple,iOS,15.38,48.0,12.0,128.0,8.0,3315.0,178.0,2023,60,6.7034799135813286,6.906754778648554
Apple,iOS,15.54,48.0,12.0,128.0,6.0,3177.0,172.0,2023,363,6.451544796085848,6.683360945766275
Apple,iOS,13.85,12.0,12.0,256.0,4.0,2487.0,130.0,2021,160,6.168063181917632,6.620339837647787
Apple,iOS,15.9,12.0,12.0,128.0,6.0,3483.0,174.0,2022,735,6.43199463247085,6.683360945766275
Apple,iOS,16.86,48.0,12.0,256.0,6.0,4370.0,242.0,2022,408,6.66008560172669,7.047691119279654
Apple,iOS,16.98,48.0,12.0,512.0,8.0,4341.0,226.0,2023,74,6.8287387812207445,7.171195887060883
Apple,iOS,16.96,48.0,12.0,1024.0,8.0,4460.0,232.0,2023,760,7.040007829873147,7.317345201667251
Apple,iOS,16.76,48.0,12.0,1024.0,8.0,4394.0,218.0,2023,528,7.085328801181597,7.317345201667251
Apple,iOS,15.68,12.0,12.0,1024.0,6.0,3136.0,197.0,2021,202,7.023248321102605,7.213326384269658
Apple,iOS,15.49,48.0,12.0,256.0,6.0,3440.0,173.0,2023,753,6.224122434946676,6.74547161592469
Apple,iOS,17.2,48.0,12.0,128.0,6.0,4402.0,202.0,2023,509,6.624917628454793,6.80128303447162
Apple,iOS,17.21,12.0,12.0,256.0,6.0,4306.0,192.0,2022,432,6.538028991800546,6.856672488752821
Apple,iOS,13.63,12.0,12.0,128.0,4.0,2126.0,130.0,2020,710,6.405779635337064,6.585619778460977
Apple,iOS,17.1,12.0,12.0,512.0,6.0,3891.0,231.0,2020,217,6.788593355835867,7.132976670091312
Apple,iOS,16.93,48.0,12.0,256.0,8.0,4386.0,219.0,2023,243,6.703679272862975,7.089243155027514
Apple,iOS,15.43,48.0,12.0,256.0,6.0,3271.0,205.0,2022,824,6.6854626097244205,6.956735901203759
Apple,iOS,17.35,48.0,12.0,512.0,6.0,4461.0,248.0,2022,783,6.708375702343892,7.132976670091312
Apple,iOS,15.55,12.0,12.0,256.0,6.0,3282.0,170.0,2022,853,6.39352528227576,6.74547161592469
Apple,iOS,15.59,12.0,12.0,128.0,6.0,2994.0,208.0,2021,601,6.673144185592165,6.906754778648554
Apple,iOS,17.05,12.0,12.0,512.0,6.0,3584.0,222.0,2020,845,6.601128889146823,7.132976670091312
Apple,iOS,16.92,12.0,12.0,512.0,6.0,3999.0,195.0,2022,415,6.740206958063775,6.959018572919678
Apple,iOS,14.06,12.0,12.0,256.0,4.0,2385.0,134.0,2020,549,6.362574668284156,6.653894755005867
Apple,iOS,17.0,12.0,12.0,256.0,6.0,4259.0,201.0,2022,811,6.581449384890473,6.856672488752821
Apple,iOS,17.29,48.0,12.0,512.0,6.0,4370.0,214.0,2023,408,6.640206824544297,6.959018572919678
Apple,iOS,15.64,48.0,12.0,512.0,6.0,3269.0,165.0,2023,617,6.578285845387792,6.85919508836676
Apple,iOS,17.03,12.0,12.0,128.0,6.0,4175.0,194.0,2022,673,6.248338029470869,6.80128303447162
Apple,iOS,14.03,12.0,12.0,256.0,4.0,2157.0,139.0,2021,579,6.264147420794143,6.620339837647787
Apple,iOS,17.04,48.0,12.0,1024.0,8.0,4609.0,223.0,2023,172,7.052791091854052,7.317345201667251
Apple,iOS,17.07,48.0,12.0,128.0,6.0,4293.0,206.0,2023,649,6.303961705794307,6.80128303447162
Apple,iOS,15.44,12.0,12.0,128.0,4.0,3237.0,170.0,2021,305,6.227952368662633,6.683360945766275
Apple,iOS,16.93,12.0,12.0,128.0,6.0,4198.0,207.0,2022,712,6.327522457612552,6.80128303447162
Apple,iOS,15.18,12.0,12.0,256.0,4.0,3276.0,172.0,2021,350,6.472013784053556,6.74547161592469
Apple,iOS,17.15,48.0,12.0,128.0,6.0,4397.0,201.0,2023,309,6.53230720752349,6.80128303447162
Apple,iOS,16.97,12.0,12.0,1024.0,6.0,4375.0,235.0,2021,242,7.092373903305846,7.284409305236182
Apple,iOS,15.43,48.0,12.0,512.0,8.0,2971.0,185.0,2023,898,6.692631330013772,7.049775539002566
Apple,iOS,17.1,12.0,12.0,512.0,6.0,4306.0,190.0,2022,109,6.696382241737167,6.959018572919678
Apple,iOS,15.61,48.0,12.0,1024.0,6.0,3071.0,218.0,2022,514,6.769138774987331,7.213326384269658
Apple,iOS,15.53,48.0,12.0,1024.0,8.0,3440.0,185.0,2023,895,6.977147821090953,7.213326384269658
Apple,iOS,15.58,12.0,12.0,512.0,4.0,3213.0,163.0,2021,561,6.436340541106832,6.85919508836676
Apple,iOS,16.81,12.0,12.0,128.0,6.0,3607.0,224.0,2020,207,6.630086787245226,7.002155954403621
Apple,iOS,15.44,48.0,12.0,512.0,6.0,3433.0,175.0,2023,205,6.516843865136115,6.85919508836676
Apple,iOS,15.32,12.0,12.0,128.0,6.0,2688.0,183.0,2020,622,6.501298277012965,6.906754778648554
Apple,iOS,15.55,12.0,12.0,128.0,4.0,3065.0,174.0,2021,409,6.323860099558788,6.683360945766275
Apple,iOS,16.69,12.0,12.0,512.0,6.0,4213.0,240.0,2021,758,6.909936975755904,7.132976670091312
Apple,iOS,16.49,12.0,12.0,64.0,4.0,3952.0,229.0,2019,218,6.591846784808459,7.002155954403621
Apple,iOS,16.81,48.0,12.0,128.0,6.0,4486.0,195.0,2023,359,6.424185544661132,6.80128303447162
Apple,iOS,15.54,48.0,12.0,512.0,8.0,3193.0,189.0,2023,592,6.768469834981455,7.049775539002566
Apple,iOS,17.21,48.0,12.0,256.0,8.0,4304.0,220.0,2023,251,6.876850206737434,7.089243155027514
Apple,iOS,13.68,12.0,12.0,128.0,4.0,2555.0,144.0,2021,199,6.248389253043113,6.54965074223381
Apple,iOS,16.92,48.0,12.0,256.0,6.0,4355.0,200.0,2023,268,6.5360519136807085,6.856672488752821
Apple,iOS,15.58,12.0,12.0,512.0,6.0,3083.0,173.0,2022,233,6.4361815116769865,6.85919508836676
Apple,iOS,16.67,48.0,12.0,256.0,6.0,4452.0,241.0,2022,713,6.840429862986881,7.047691119279654
Apple,iOS,13.74,12.0,12.0,256.0,4.0,2524.0,133.0,2021,83,6.199787848606376,6.620339837647787
Apple,iOS,15.5,12.0,12.0,128.0,6.0,2934.0,178.0,2020,711,6.6839710477409255,6.906754778648554
Apple,iOS,15.27,48.0,12.0,1024.0,6.0,3255.0,191.0,2022,680,6.955438547405045,7.213326384269658
Apple,iOS,16.94,12.0,12.0,512.0,6.0,4453.0,201.0,2022,474,6.553904885161952,6.959018572919678
Apple,iOS,15.55,12.0,12.0,512.0,4.0,3197.0,172.0,2021,673,6.337852758052764,6.85919508836676
Apple,iOS,17.0,48.0,12.0,256.0,8.0,4436.0,235.0,2023,660,6.630729555667238,7.089243155027514
Apple,iOS,17.06,12.0,12.0,128.0,6.0,4248.0,204.0,2022,888,6.470619601708583,6.80128303447162
Apple,iOS,16.98,48.0,12.0,256.0,6.0,4207.0,201.0,2023,369,6.572048629339578,6.856672488752821
Apple,iOS,15.27,12.0,12.0,128.0,6.0,3135.0,199.0,2021,561,6.5477238688200465,6.906754778648554
Apple,iOS,15.41,48.0,12.0,128.0,6.0,3484.0,167.0,2023,524,6.42794767885263,6.683360945766275
Apple,iOS,14.52,12.0,12.0,512.0,4.0,3142.0,184.0,2019,380,6.553938784734654,7.071743129087587
Apple,iOS,17.37,48.0,12.0,512.0,6.0,4245.0,203.0,2023,801,6.573527354131213,6.959018572919678
Apple,iOS,13.37,12.0,12.0,256.0,4.0,2281.0,138.0,2021,63,6.302859663099735,6.620339837647787
Apple,iOS,15.47,48.0,12.0,128.0,6.0,3150.0,207.0,2022,449,6.684851376093177,6.906754778648554
Apple,iOS,17.04,48.0,12.0,128.0,6.0,4453.0,200.0,2023,340,6.355843350435962,6.80128303447162
Apple,iOS,16.81,48.0,12.0,1024.0,8.0,4488.0,212.0,2023,325,7.100011739703948,7.317345201667251
Apple,iOS,13.64,12.0,12.0,64.0,4.0,2351.0,135.0,2020,891,6.116257512030669,6.54965074223381
Apple,iOS,16.8,48.0,12.0,128.0,6.0,4373.0,200.0,2023,582,6.4483546659362325,6.80128303447162
Apple,iOS,15.51,12.0,12.0,512.0,6.0,3128.0,170.0,2022,337,6.430332503965232,6.85919508836676
Apple,iOS,16.9,12.0,12.0,512.0,6.0,3742.0,220.0,2020,251,6.877537708886109,7.132976670091312
Apple,iOS,13.62,12.0,12.0,256.0,4.0,2172.0,140.0,2020,697,6.2332469263002555,6.653894755005867
Apple,iOS,15.83,12.0,12.0,1024.0,6.0,3215.0,207.0,2021,529,7.060831868341337,7.213326384269658
Apple,iOS,16.86,48.0,12.0,1024.0,6.0,4193.0,235.0,2022,156,6.8806568301505875,7.284409305236182
Apple,iOS,15.92,12.0,12.0,128.0,6.0,3145.0,177.0,2022,391,6.242101067110404,6.683360945766275
Apple,iOS,13.97,12.0,12.0,512.0,4.0,2356.0,141.0,2021,753,6.2624823546854165,6.74829050433111
Apple,iOS,17.24,48.0,12.0,512.0,6.0,4174.0,241.0,2022,838,6.667612604997054,7.132976670091312
Apple,iOS,13.9,12.0,12.0,128.0,4.0,1958.0,130.0,2020,483,6.321128188611379,6.585619778460977
Apple,iOS,17.02,48.0,12.0,512.0,8.0,4455.0,227.0,2023,427,6.639895921985684,7.171195887060883
Apple,iOS,15.47,12.0,12.0,256.0,6.0,3075.0,170.0,2022,701,6.372981838033751,6.74547161592469
Apple,iOS,16.96,48.0,12.0,1024.0,8.0,4417.0,223.0,2023,183,6.954335185934386,7.317345201667251
Apple,iOS,17.16,48.0,12.0,128.0,6.0,4435.0,200.0,2023,238,6.478778052316835,6.80128303447162
Apple,iOS,16.95,48.0,12.0,1024.0,8.0,4452.0,220.0,2023,232,7.008115993290203,7.317345201667251
Apple,iOS,17.13,48.0,12.0,256.0,8.0,4475.0,219.0,2023,891,6.4955229758832616,7.089243155027514
Apple,iOS,13.95,12.0,12.0,256.0,4.0,2309.0,145.0,2021,494,6.379867505997427,6.620339837647787
Apple,iOS,17.08,48.0,12.0,1024.0,8.0,4504.0,221.0,2023,819,6.8580086754968,7.317345201667251
Apple,iOS,15.36,48.0,12.0,128.0,6.0,3224.0,204.0,2022,474,6.730903598154182,6.906754778648554
Apple,iOS,15.19,12.0,12.0,512.0,6.0,3191.0,195.0,2021,149,6.566633269117523,7.049775539002566
Apple,iOS,17.05,48.0,12.0,512.0,6.0,4340.0,204.0,2023,516,6.5553412025955815,6.959018572919678
Apple,iOS,15.65,12.0,12.0,512.0,4.0,3292.0,169.0,2021,95,6.513318218569079,6.85919508836676
